Texte,source_fichier
"Le langage, pour autant qu'il constitue un mode d'être, institue donc une continuité de la réalité aux signes via une signification dont le propre est la spontanéité : le sens figuré d'un signe est l'expression directe de la réalité, tandis que le sens propre en est l'expression indirecte et par la moindre réelle.",langage_et_realité
"Ainsi, la matérialité du langage est comme la garantie de son lien avec la réalité qu'il exprime : l'exclamation ""un géant \!"" est plus proche de la réalité que l'analyse ""C'est un homme grand"", parce qu'elle exprime la réalité en tant que vécue.",langage_et_realité
Aussi la signification semble-t-elle être la garantie d’un lien de fondation entre le langage et la réalité pour autant que cette réalité est vécue et pour autant que les signes en sont l'expression directe ou indirecte.,langage_et_realité
"Mais il convient alors de questionner la fonction de communication de ce même langage, qui n'est tel que si la réalité n'est pas seulement imprimée dans les signes, mais exprimée à quelqu'un ; concomitamment, la fonction de communication de ce même langage, qui n’est tel que si la réalité n’est pas totalement exprimée dans les signes, mais exprimée à quelqu'un ; corrélativement, la question de la communication invite à questionner, comme on l’a fait pour la signification, les conditions de possibilité de l’instauration de signes non pas simplement énigmatiques (comme les cris ou les gestes peuvent exprimer directement la peur devant un danger réel ou de faim) mais complexes et mettant en jeu le jugement.",langage_et_realité
"Il faut examiner de plus près en quoi consiste l'expressivité d'un langage qui ne cherche pas à être immédiatement expressif d'une positivité, mais qui prend en charge des opérations plus complexes, comme le refus, par exemple, ou le mensonge, opérations dont le rapport à la réalité est problématique.",langage_et_realité
"C'est à cette question que s'intéresse Rousseau, toujours dans l'Essai, lorsqu'il analyse la constitution des langues comme marqueur de la sortie des hommes de l’état de nature et mise en péril du rapport immédiat et non problématique du langage et de la réalité.",langage_et_realité
"La généalogie fabuleuse proposée par Rousseau explique l’apparition des langues par l'apparition de nouveaux besoins ni simplement physique, ni non plus simplement moraux, c'est-à-dire de l'ordre du sentiment, mais spécifiquement sociaux.",langage_et_realité
Les hommes sont liés aux nécessités du travail et de l'échange et exigent un langage rationalisé et désensibilisé qui permette l'instauration de contrats juridiques.,langage_et_realité
"L'instauration de règles arbitraires, en discontinuité avec la réalité, va donc de pair avec la nécessaire introduction d’une médiation entre le cœur et l’expression.",langage_et_realité
Celle-ci se trouve médiatisée et d’un cran et d’un cran éloignée de la réalité.,langage_et_realité
"Par exemple, le verbe ""exprimer"" peut alors prendre un double sens : exprimer directement quelque chose, donc s'exprimer ; ou exprimer quelque chose médiatement, ce qu'un contrat peut faire.",langage_et_realité
"Or, à partir de là, se trouvent introduites à la fois des possibilités de mentir et la possibilité d'avoir la puissance d'exprimer quelque chose au de ne pas l’avoir.",langage_et_realité
"La différentiation du langage dans les différentes langues mais surtout la différentiation de la réalité au sein d’une même langue et ainsi la conséquence, pour Rousseau, de l’état social des hommes.",langage_et_realité
"D’une part donc, le langage semble enjeu d’être communicable pour être véritablement langage, mais d’autre part la communication exige l’existence socialisé, laquelle va avec une perte de l'expression.",langage_et_realité
"Le rapport de signification n'est donc pas aussi simple que l'idée de nature le donne à imaginer, puisque l'Etat social ouvre la possibilité d'une irrationalité faisant concurrence à la réalité : plus le langage se complexifie, plus il devient possible de paraître seulement sans être réellement, c'est-à-dire, pour reprendre de deux à Rousseau, d'exhiber l'irréalité de rapports conventionnels tout en renforçant la réalité vécue dans un lieu auquel le langage n'a plus accès.",langage_et_realité
"Si donc le sens et la référence sont ce par quoi le langage donne accès à la réalité, dans la mesure où ils permettent de ""signifier"" quelque chose de réel, il n'en reste pas moins que la dimension conventionnelle des signes constitutifs du langage sont précisément ce qui permet à celui-ci de rendre réel tout ce qu'il désigne, donc d'abolir la différence entre la réalité et l'irréalité, si tant est que cette différence ait un sens en dehors du langage.",langage_et_realité
Le parcours que nous avons proposé a donc plus mêlé l’écheveau qu'il ne l'a démêlée et l'on se trouve face aux problèmes suivants.,langage_et_realité
"D'une part, si la positivité de la réalité rend possible l'appréhension ou l'inexpressivité du langage, alors le rapport entre langage et réalité est un rapport de fondation non problématique, mais qui ne semble pas convenir à l’usage rationnel du langage ni à la complexité des discours.",langage_et_realité
"D’autre part, on a mentionné la possibilité d'un langage lui-même irréel, ou plutôt apte à faire exister l'irréalité (le paraître) aux dépens de la réalité (l'être), voire même d'une réalité non formulée.",langage_et_realité
"Mais a-t-on encore affaire à un langage, si ce que celui-ci désigne ou décrit est irréel ?",langage_et_realité
"Et a-t-on encore affaire à quelque chose comme une réalité, si elle est coupée de toute formulation et de toute publicité ?",langage_et_realité
"Soit il faut conclure que le rapport langage/réalité est un mauvais cercle, soit il faut faire l'hypothèse que le rapport de signification mène à l'aporie, puisqu'il ne coordonne pas de manière satisfaisante langage et réalité.",langage_et_realité
"Dans ce cas, peut-on dire que la réalité, plutôt que de fonder le langage en fournissant, par le rapport d'expression ou de symbolisation, une signification adéquate et cohérente aux signes qui le constituent et à la manière dont les signes se composent entre eux, est elle-même constituée par le langage qui la prend pour objet ?",langage_et_realité
"Dans ce cas, la réalité serait le monde commun bâti par les hommes dans le langage dont le langage est l'instrument de construction.",langage_et_realité
Le problème se rattache à celui de la signification.,langage_et_realité
"Seulement, il ne s'agit plus de demander en quoi la signification permet de fonder le langage en réalité, mais de chercher ce par quoi le langage va constituer une réalité commune à ceux qui en feront usage.",langage_et_realité
"Le problème n'est donc plus tant celui de la justesse de l'opposition, que de la légitimité de l'usage du langage.",langage_et_realité
"Plutôt donc que de s'intéresser au système de renvois constitué par le rapport du langage à la réalité, on examinera donc la manière dont le langage co-construit pour un usage : comme des relations inter-hommes, relations médiatisées par le langage, fondant, elles la réalité?",langage_et_realité
"Si l'on envisage la réalité non plus comme une positivité immédiate, donnée, mais comme une structure non fixe, alors on peut envisager que la coordination du langage à la réalité puisse être un rapport de constitution.",langage_et_realité
"Plutôt que de dire que le langage est institué à partir de la réalité, il faut aller faire l'hypothèse qu'il est plutôt l'institution même de la réalité, en tant que champ tendu par différents types de discours, dont la signification n'est pas tant le point de départ que l'aboutissement.",langage_et_realité
"Le chapitre ""Langage et Vérité"" de Totalité et Infini de Levinas propose ainsi de concevoir la réalité comme le produit de la parole humaine, c'est-à-dire de considérer que le monde n'est pas une réalité donnée mais constituée par le langage.",langage_et_realité
